,asset_id,name,owner,seller,buyer,burnable,date,price_usd,media,coll_name,coll_author,coll_market_fee
68,1099515843983,Cammy (Build),kv1ay.wam,pgcqy.wam,kv1ay.wam,True,2021-03-31,8.32,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Build/5-CAMMY-Build.png,stf.capcom,capcom,0.06
69,1099515394544,Gasrigged Extractor,fq53..c.wam,lt5r4.wam,qftay.wam,True,2021-03-31,9.21,https://ipfs.atomichub.io/ipfs/QmZZZgWWhqxabJuncZrWRzs79DpKraXxum35u2TJga8C6G,alien.worlds,federation,0.01
72,1099521187467,Decade,tubes.kogs,aqyr.wam,c4saw.wam,True,2021-03-31,0.62,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/uncommon/2-62-8-34-0_front.png,kogsofficial,kogsofficial,0.06
75,1099513452173,Samuel,tubes.kogs,h12qw.wam,tatb4.wam,True,2021-04-19,1.41,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/uncommon/2-8-5-20-0_front.png,kogsofficial,kogsofficial,0.06
76,1099520127408,Enigma Genesis Wax Chest,2fpb4.wam,fdfqy.wam,xtgr4.wam,True,2021-03-31,36.06,https://ipfs.atomichub.io/ipfs/QmcEkyRwCnjmLACbsRnQTvgAAWKfNbQy1vrbBsdTPrNAbg/wax.gif,hodlgod,hodlgod,0.05
80,1099520228791,Standard Capacitor,fkqok.wam,kmfb2.wam,fkqok.wam,True,2021-03-31,0.05,https://ipfs.atomichub.io/ipfs/QmaFe19mLD911BfZWn2tvEN7Ea8xjdirnQQRisUGGBzBPb,alien.worlds,federation,0.01
85,1099519874265,Mesopotamian Structure,tubes.kogs,h12qw.wam,bczay.wam,True,2021-03-31,5.55,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/uncommon/2-111-6-20-0_front.png,kogsofficial,kogsofficial,0.06
87,1099513560041,Cracked Cranium,tubes.kogs,h12qw.wam,jf1qi.wam,True,2021-04-01,15.02,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Slammer/no_foil/uncommon/2-157-7-20-0_front.png,kogsofficial,kogsofficial,0.06
93,1099514099688,I look good on blue and red,wihay.wam,agray.wam,wihay.wam,True,2021-04-01,1.34,https://ipfs.atomichub.io/ipfs/QmRNbEjEgaS139XvWWTLKmLpQ59GSj9Znpi5uidmraQmep,catartnfts21,agray.wam,0.05
94,1099520927699,Faerie Lagoon,erfb.wam,1l5qw.wam,erfb.wam,True,2021-04-05,0.85,https://ipfs.atomichub.io/ipfs/QmQJfivzJiVbWYYxzeLxjEjrv1wXZoDJN36HdRrDi3SATg,chronaverse1,vtjay.wam,0.1
98,1099517800681,2009 Edition of The Bitcoin Collection,s.rplanet,fdfqy.wam,vx4ay.wam,True,2021-04-05,42.49,https://ipfs.atomichub.io/ipfs/QmaQL18TjNEJVp6YFifm9sDFKaqPfPosnSeb6AKpRbbvPu,bitcoinelite,bitcoinelite,0.06
104,1099520150420,Paz,tubes.kogs,h12qw.wam,xhgaw.wam,True,2021-04-12,2.01,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/uncommon/2-93-4-19-0_front.png,kogsofficial,kogsofficial,0.06
105,1099520150378,Fearless Huntress,tubes.kogs,h12qw.wam,sm.qy.wam,True,2021-04-06,1.11,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/uncommon/2-19-29-21-0_front.png,kogsofficial,kogsofficial,0.06
106,1099520150359,British Army,tubes.kogs,h12qw.wam,rs.aw.wam,True,2021-04-04,2.1,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/uncommon/2-105-29-20-0_front.png,kogsofficial,kogsofficial,0.06
107,1099520352541,Pull the Plug,s.rplanet,5gpqu.wam,fudr.wam,True,2021-03-31,17.13,https://ipfs.atomichub.io/ipfs/QmPuLymksJryyvTQscVMk1kt4GZCAwpHq5HZjXe9ecpFGY/cards/mythic/28b.gif,cartombs.r2,cartombs.r2,0.08
108,1099520352203,That’s What Friends Are For,fbh.2.wam,gteay.wam,fbh.2.wam,True,2021-03-31,16.95,https://ipfs.atomichub.io/ipfs/QmPuLymksJryyvTQscVMk1kt4GZCAwpHq5HZjXe9ecpFGY/cards/mythic/19a.gif,cartombs.r2,cartombs.r2,0.08
109,1099520150335,Maya,tubes.kogs,h12qw.wam,j34aw.wam,True,2021-04-09,0.69,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/uncommon/2-6-29-20-0_front.png,kogsofficial,kogsofficial,0.06
111,1099520350450,Like Crushing Grapes,s.rplanet,5gpqu.wam,fudr.wam,True,2021-03-31,6.66,https://ipfs.atomichub.io/ipfs/QmPuLymksJryyvTQscVMk1kt4GZCAwpHq5HZjXe9ecpFGY/cards/legendary/33b.gif,cartombs.r2,cartombs.r2,0.08
112,1099520150379,Peroy,tubes.kogs,h12qw.wam,kfwau.wam,True,2021-04-07,0.7,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/uncommon/2-94-5-21-0_front.png,kogsofficial,kogsofficial,0.06
113,1099520349882,Bad Hair Day,s.rplanet,5gpqu.wam,wtsr4.wam,True,2021-03-31,7.78,https://ipfs.atomichub.io/ipfs/QmPuLymksJryyvTQscVMk1kt4GZCAwpHq5HZjXe9ecpFGY/cards/legendary/24b.gif,cartombs.r2,cartombs.r2,0.08
116,1099520150334,The Lurker - Football,tubes.kogs,h12qw.wam,yzxqu.wam,True,2021-04-02,0.97,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/uncommon/2-115-8-21-0_front.png,kogsofficial,kogsofficial,0.06
117,1099520150357,Is That A Kog?,tubes.kogs,h12qw.wam,yvfra.wam,True,2021-04-14,0.78,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/uncommon/2-147-28-19-0_front.png,kogsofficial,kogsofficial,0.06
120,1099520970931,HAPPY.FRIEND.v1,pifb2.wam,1ngaw.wam,iqmb2.wam,True,2021-03-31,0.02,https://ipfs.atomichub.io/ipfs/Qmf6WkCTc9zuAacNN1kALTnZUkM7LKQdjwZZnMbuRtgnna,fundotxcutie,x4iqw.wam,0.15
121,1099517467461,F.A.N.G (Pwr: 1),s.rplanet,1mjqw.wam,xpqb.wam,True,2021-04-05,0.57,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Base/17-F.A.N.G-Base.png,stf.capcom,capcom,0.06
124,1099521188698,Standard Issue Axe,vs4b2.wam,py1li.wam,xzhb2.wam,True,2021-03-31,0.03,https://ipfs.atomichub.io/ipfs/QmPSjMKxC6aZYJiKxSVtb6yVRB7CYC327zUt7dpEbMXot2,alien.worlds,federation,0.01
126,1099520928462,Standard Shield,vs4b2.wam,py1li.wam,xzhb2.wam,True,2021-03-31,0.03,https://ipfs.atomichub.io/ipfs/Qmd9MPkRCXxgxLaAfs39sHYiQEvQ8w9zb6HQ4i6PJWTHrb,alien.worlds,federation,0.01
127,1099521190000,Zombie Ninja,tubes.kogs,aqyr.wam,c4saw.wam,True,2021-03-31,0.35,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Slammer/no_foil/common/1-168-2-35-0_front.png,kogsofficial,kogsofficial,0.06
128,1099513324479,50 HodlGod Credits,vpdas.wam,lwqqy.wam,xtgr4.wam,True,2021-03-31,4.27,https://ipfs.atomichub.io/ipfs/QmWqQv4trpwVEuvLvPSRymaBDWBwawWGHmSSSP4hfWaKcQ/credits/50.gif,hodlgod,hodlgod,0.05
129,1099514213404,Standard Shovel,higra.wam,py1li.wam,zitb2.wam,True,2021-03-31,0.03,https://ipfs.atomichub.io/ipfs/QmYm1FG7LxhF3mFUaVmVEVqRztEmByVbHwL6ZWXwVY2dvb,alien.worlds,federation,0.01
131,1099520927713,Cosmic Angel Snapshot Quarter,2qlr2.wam,1l5qw.wam,2qlr2.wam,True,2021-04-28,0.37,https://ipfs.atomichub.io/ipfs/QmRMteDS9gQoj8h5z6xuu2kfuP4KKxBUGKgSFdmWPAJSPG,chronaverse1,vtjay.wam,0.1
132,1099513045974,Hero of Beyond,.fbb.wam,.zgaw.wam,.fbb.wam,True,2021-04-21,2.17,https://ipfs.atomichub.io/ipfs/QmUuK7fbBkD6wHXDaqumXZBnDTst5qt4czpfH4DiUiARA7,officialhero,heroes,0.06
138,1099520520770,Sacred Geometry 21,szyqy.wam,x.ib.wam,szyqy.wam,True,2021-04-18,0.24,https://ipfs.atomichub.io/ipfs/QmY6R1vfyaamA9f5kVyPZKrWsUqoHqpkrAeveFe74eZiFR,iminedphuktu,as.b2.wam,0.06
140,1099520927703,Cosmic Circle Fusion Snapshot Quarter,gpfay.wam,1l5qw.wam,gpfay.wam,True,2021-04-10,0.25,https://ipfs.atomichub.io/ipfs/QmX2RgzfVQqWRBoKLTF71ZoqCtqQV7s37jGrVckmtkEskM,chronaverse1,vtjay.wam,0.1
143,1099520927839,Cosmic Icestream Snapshot Quarter,r3wb.wam,1l5qw.wam,r3wb.wam,True,2021-04-22,0.31,https://ipfs.atomichub.io/ipfs/QmfRt5cuePGWSw1f2rX7dPjR43W6tTxXkdRk4yjYHU9KcH,chronaverse1,vtjay.wam,0.1
144,1099520927718,Cosmic Lifestream Snapshot Quarter,gpfay.wam,1l5qw.wam,gpfay.wam,True,2021-04-10,0.25,https://ipfs.atomichub.io/ipfs/QmfNZZuZYGrHXXcsYaAK35tNsUc1Rv25nmJMAUZBA91Att,chronaverse1,vtjay.wam,0.1
146,1099518723582,Record Aid,ghmqy.wam,u5jqy.wam,ghmqy.wam,True,2021-04-01,0.15,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/common/1-71-1-23-0_front.png,kogsofficial,kogsofficial,0.06
147,1099521181458,Splattered Lady,wombatmaster,ybvb.wam,nzo3w.wam,True,2021-04-07,2.34,https://ipfs.atomichub.io/ipfs/QmWQjB7w1dWWoyEHXY47Q4qpJMHpd8fgvGikELQf84tQn2,byronartset1,byronjrempel,0.1
149,1099521176320,Male Reptiloid,h23r2.wam,kmfb2.wam,h23r2.wam,True,2021-03-31,1.52,https://ipfs.atomichub.io/ipfs/QmQGq9X8odfm9B6H5Y1wcau1fc92Z7579qrWbsW5Rdn9TR,alien.worlds,federation,0.01
151,1099520927671,Cosmic Snowflakes Snapshot Quarter,fomqw.wam,1l5qw.wam,fomqw.wam,True,2021-03-31,0.31,https://ipfs.atomichub.io/ipfs/QmT4SrGPc6bRTymNGXRih8AgdSYCuhUyqXDiQRGS6Gcsoq,chronaverse1,vtjay.wam,0.1
154,1099520836989,Stealth Mercenary,vs4b2.wam,py1li.wam,xzhb2.wam,True,2021-03-31,0.03,https://ipfs.atomichub.io/ipfs/QmVXsVEkT5fuASSexrcMQuuXWZFFSuGRSyRkLGghq1yhpW,alien.worlds,federation,0.01
158,1099520850431,Retro Skully,tubes.kogs,trfr.wam,ta4qw.wam,True,2021-03-31,3.08,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/uncommon/2-7-28-34-0_front.png,kogsofficial,kogsofficial,0.06
163,1099520927827,Cosmic Starflower Snapshot Quarter,x2kqy.wam,1l5qw.wam,x2kqy.wam,True,2021-04-23,0.62,https://ipfs.atomichub.io/ipfs/QmZuAfr79wmG5MWEKXcLLFQKbCDAcayGUwduvKGRuTNTNA,chronaverse1,vtjay.wam,0.1
165,1099512959956,Icy Mountains on Naron,shootthemars,iwdqy.wam,zcjba.wam,False,2021-04-05,1798.58,https://ipfs.atomichub.io/ipfs/QmchVY8xs7wWZZ59ykkGwRuUNZJJV2a2Rrx9c2amyKoTXT,alien.worlds,federation,0.01
169,1099520687837,Dry Eyes,3ngqu.wam,raccoonbrand,4wnaw.wam,False,2021-04-05,7.08,https://ipfs.atomichub.io/ipfs/QmUksjTeHbM2DoNojv2cvP9gdz92SNmgrgJv47M4cocgUP,raccoonbrand,raccoonbrand,0.05
170,1099520926011,Fiya XLM white promo,olyaw.wam,x.ib.wam,olyaw.wam,True,2021-03-31,0.4,https://ipfs.atomichub.io/ipfs/QmTwurf5ET3YsMFZxVZLp7Gj57iUAhgQQpyRtoaizmpvK9,cryptobabes1,tzkb2.wam,0.15
173,1099521189700,Friendly Ghost,tubes.kogs,aqyr.wam,c4saw.wam,True,2021-03-31,0.28,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Slammer/no_foil/common/1-165-1-23-0_front.png,kogsofficial,kogsofficial,0.06
174,1099516586371,Akuma (Pwr: 2),ravb4.wam,ochaq.wam,ravb4.wam,True,2021-03-30,16.88,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Weld/24-AKUMA-Weld-GIF.gif,stf.capcom,capcom,0.06
176,1099520927967,Green Mech,fomqw.wam,1l5qw.wam,fomqw.wam,True,2021-03-31,0.31,https://ipfs.atomichub.io/ipfs/QmW6MuXoMrEr7ZZZAY12aSdNwNRKJtgyG9HiH8kJHYqBJk,chronaverse1,vtjay.wam,0.1
177,1099512960221,Rocky Desert on Kavian,geekminingco,iwdqy.wam,1lray.wam,False,2021-04-04,1481.46,https://ipfs.atomichub.io/ipfs/QmVdSLu19kGdCP1F6GXwmt8VUnKNSLrKhJPVw4wePpkxUf,alien.worlds,federation,0.01
183,1099521189697,B.B. Rocking,tubes.kogs,aqyr.wam,zalb4.wam,True,2021-04-02,1.68,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/uncommon/2-120-8-34-0_front.png,kogsofficial,kogsofficial,0.06
185,1099513585472,Odin,s.rplanet,jhhay.wam,zitb2.wam,True,2021-03-30,0.01,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/common/1-57-25-23-0_front.png,kogsofficial,kogsofficial,0.06
188,1099520919643,Reverse Universe - Teaser A,mvsb.wam,qtuqy.wam,mvsb.wam,True,2021-03-31,0.0,https://ipfs.atomichub.io/ipfs/QmXQZ7xFH8ydh53x4pNy4PLfCRDtkhzaJC7vDgXUbyc5a8,thepomodoros,qrmb.wam,0.1
190,1099521189691,Belay,gnvau.wam,aqyr.wam,gnvau.wam,True,2021-03-31,0.11,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/common/1-95-0-24-0_front.png,kogsofficial,kogsofficial,0.06
194,1099521189737,Wu Zhu,tubes.kogs,aqyr.wam,c4saw.wam,True,2021-03-31,0.15,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Slammer/no_foil/common/1-167-0-24-0_front.png,kogsofficial,kogsofficial,0.06
195,1099520913897,Lightning,tusay.wam,1e5b.wam,tusay.wam.ax,True,2021-03-31,1.54,https://ipfs.atomichub.io/ipfs/QmZk2HqqYPzTWHgSpiA7DweYSSaiixAppSnSVXPCZpi5n4,uaretheherox,2rdaw.wam,0.05
199,1099520445740,Master Puppep,tubes.kogs,3ssr.wam,ho4aw.wam,True,2021-03-31,1.23,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/rare/3-2-12-33-0_front.png,kogsofficial,kogsofficial,0.06
200,1099512851729,15 Minutes of Fame,xe2b2.wam,e43am.waa,xe2b2.wam,True,2021-03-31,23.73,https://ipfs.atomichub.io/ipfs/QmeRiUVKDjec1nKG2eMiVrDmKnn1fp2MBZXD7PdsSew1uT,officialhero,heroes,0.06
203,1099519087214,Standard Sword,o.4b.wam,r3wb.wam,o.4b.wam,True,2021-03-30,0.02,https://ipfs.atomichub.io/ipfs/QmYfMb6jv4fAkYKCYn36kHeXE1PpPhqwCuh5jP9KbJs8jC,alien.worlds,federation,0.01
204,1099516402696,Balrog (Pwr: 1),x5sr.wam,2ror.wam,x5sr.wam,True,2021-04-05,2.82,https://ipfs.atomichub.io/ipfs/QmeSXAbzuDQDkwBhspzyj9Ltz5m58UcBypCLvjcDRg4eAT/Foil/21-BALROG-Foil-GIF.gif,stf.capcom,capcom,0.06
205,1099520841768,Super Soldier,tubes.kogs,qtsay.wam,u4may.wam,True,2021-03-31,11.71,https://ipfs.atomichub.io/ipfs/QmVw3fDskNRcxQweB9vRoo8W8PchiTjtzaATFuGVfY3WWS/Kog/no_foil/ultra_rare/4-45-39-30-0_front.png,kogsofficial,kogsofficial,0.06
